'ICD-9-CM CODE','CCS LVL 1','CCS LVL 1 LABEL','CCS LVL 2','CCS LVL 2 LABEL','CCS LVL 3','CCS LVL 3 LABEL','CCS LVL 4','CCS LVL 4 LABEL'
'01552','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01553','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01554','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01555','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01556','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01560','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01561','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01562','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01563','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01564','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01565','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01566','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01570','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01571','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01572','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01573','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01574','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01575','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01576','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01580','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01581','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01582','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01583','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01584','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01585','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01586','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01590','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01591','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01592','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01593','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01594','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01595','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01596','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01600','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01601','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01602','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01603','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01604','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01605','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01606','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01610','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01611','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01612','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01613','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01614','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01615','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01616','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01620','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01621','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01622','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01623','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01624','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01625','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01626','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01630','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01631','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01632','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01633','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01634','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01635','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01636','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01640','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01641','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01642','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01643','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01644','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01645','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01646','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01650','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01651','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01652','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01653','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01654','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01655','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01656','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01660','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01661','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01662','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01663','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01664','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01665','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01666','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01670','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01671','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01672','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01673','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01674','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01675','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01676','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01690','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01691','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01692','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01693','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01694','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01695','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01696','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01700','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01701','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01702','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01703','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01704','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01705','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01706','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01710','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01711','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01712','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01713','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01714','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01715','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01716','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01720','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01721','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01722','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01723','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01724','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01725','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01726','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01730','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01731','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01732','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01733','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01734','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01735','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01736','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01740','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01741','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01742','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01743','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01744','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01745','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01746','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01750','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01751','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01752','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01753','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01754','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01755','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01756','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01760','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01761','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01762','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01763','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01764','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01765','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01766','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01770','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01771','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01772','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01773','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01774','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01775','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01776','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01780','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01781','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01782','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01783','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01784','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01785','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01786','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01790','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01791','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01792','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01793','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01794','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01795','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01796','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01800','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
'01801','1',"Infectious and parasitic diseases",'1.1',"Bacterial infection",'1.1.1',"Tuberculosis [1.]",' '," "
